,Gender,EthnicGroup_0,EthnicGroup_1,EthnicGroup_2,ParentEduc_0,ParentEduc_1,ParentEduc_2,LunchType,TestPrep,ParentMaritalStatus_0,ParentMaritalStatus_1,ParentMaritalStatus_2,PracticeSport_0,PracticeSport_1,PracticeSport_2,IsFirstChild,NrSiblings,TransportMeans,WklyStudyHours_0,WklyStudyHours_1,MathScore,ReadingScore,WritingScore
6765,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1,1,1.3862943611198906,1,1,0,4.51085950651685,4.465908118654584,4.394449154672439
6766,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,1,2.079441541679836,0,0,1,4.02535169073515,3.9318256327243257,3.912023005428146
6767,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1,1,0.0,0,0,1,4.330733340286331,4.499809670330265,4.477336814478207
6768,1,1,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0.6931471805599453,0,0,1,4.262679877041316,4.127134385045092,4.143134726391533
6769,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0.6931471805599453,0,0,1,3.951243718581428,3.9318256327243257,3.951243718581428
6770,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,1,1.6094379124341005,1,1,1,4.3694478524670215,4.499809670330265,4.5217885770490405
6771,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,1,1.3862943611198906,1,1,0,4.330733340286331,4.454347296253507,4.276666119016055
6772,0,0,1,0,1,1,0,1,1,1,0,1,0,1,1,1,1.3862943611198906,0,1,0,3.9889840465642745,4.189654742026425,4.143134726391533
6773,0,1,0,1,1,1,0,1,0,0,0,1,0,1,1,1,0.6931471805599453,0,1,0,4.04305126783455,4.189654742026425,4.248495242049359
6774,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1.3862943611198906,1,0,1,4.442651256490317,4.584967478670572,4.59511985013459
6775,0,0,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0.6931471805599453,0,0,1,4.204692619390966,4.158883083359672,4.143134726391533
6776,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0.6931471805599453,1,1,0,4.158883083359672,4.248495242049359,4.189654742026425
6777,1,1,0,0,1,0,1,1,1,0,0,1,0,1,0,0,1.3862943611198906,1,1,1,4.110873864173311,4.04305126783455,3.871201010907891
6778,1,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,1.0986122886681098,0,0,1,4.382026634673881,4.343805421853684,4.31748811353631
6779,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,1,1.0986122886681098,1,0,1,4.31748811353631,4.189654742026425,4.060443010546419
6780,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1.6094379124341005,1,1,0,3.6635616461296463,3.4339872044851463,3.555348061489413
6781,0,1,0,1,1,0,1,1,1,0,0,1,0,1,0,1,1.0986122886681098,0,0,1,4.07753744390572,4.3694478524670215,4.262679877041316
6782,1,1,0,1,1,0,0,1,1,0,0,1,0,1,1,1,0.0,1,1,0,4.564348191467836,4.477336814478207,4.477336814478207
6783,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,1.0986122886681098,1,0,1,4.07753744390572,3.9318256327243257,4.007333185232471
6784,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1,1,1.0986122886681098,0,0,1,4.204692619390966,4.343805421853684,4.356708826689592
6785,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0.6931471805599453,1,1,0,4.219507705176107,4.290459441148391,4.31748811353631
6786,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,1.791759469228055,0,1,0,4.204692619390966,4.262679877041316,4.262679877041316
6787,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,1.0986122886681098,1,1,1,4.189654742026425,4.499809670330265,4.418840607796598
6788,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1.791759469228055,1,1,1,4.110873864173311,4.204692619390966,4.060443010546419
6789,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1.0986122886681098,1,1,0,3.49650756146648,3.610917912644224,3.6635616461296463
6790,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0.0,1,1,0,4.394449154672439,4.30406509320417,4.343805421853684
6791,0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,1,0.6931471805599453,1,1,0,4.442651256490317,4.584967478670572,4.584967478670572
6792,0,1,0,0,1,1,1,0,1,0,1,0,0,1,0,1,1.6094379124341005,1,0,1,3.713572066704308,4.07753744390572,4.0943445622221
6793,1,0,1,0,0,1,0,1,1,1,0,1,0,1,0,1,0.6931471805599453,1,1,0,3.970291913552122,3.951243718581428,3.912023005428146
6794,0,0,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1.0986122886681098,1,1,1,4.356708826689592,4.406719247264253,4.418840607796598
6795,0,0,0,1,0,1,0,1,1,1,0,1,0,0,1,1,0.0,1,1,0,4.204692619390966,4.290459441148391,4.330733340286331
6796,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1,1.3862943611198906,1,0,1,4.174387269895637,4.143134726391533,4.158883083359672
6797,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1.3862943611198906,0,1,0,4.262679877041316,4.127134385045092,4.204692619390966
6798,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1.0986122886681098,0,1,0,4.543294782270004,4.61512051684126,4.59511985013459
6799,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1.3862943611198906,0,1,0,4.0943445622221,3.9889840465642745,3.9318256327243257
6800,1,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0.6931471805599453,0,1,0,3.8501476017100575,3.8918202981106265,3.8918202981106265
6801,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0.6931471805599453,0,1,0,4.23410650459726,4.430816798843313,4.48863636973214
6802,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1.3862943611198906,0,0,1,4.007333185232471,4.060443010546419,4.110873864173311
6803,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,1.0986122886681098,1,1,0,3.871201010907891,3.58351893845611,3.610917912644224
6804,0,0,1,1,1,0,0,1,1,0,0,1,0,1,0,1,1.0986122886681098,1,1,0,4.143134726391533,4.532599493153256,4.442651256490317
6805,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1.3862943611198906,0,1,1,4.04305126783455,4.143134726391533,4.07753744390572
6806,1,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,1.3862943611198906,0,1,1,4.343805421853684,4.158883083359672,4.248495242049359
6807,0,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0.6931471805599453,1,1,0,4.143134726391533,4.330733340286331,4.219507705176107
6808,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0.6931471805599453,1,0,1,3.5263605246161616,3.9889840465642745,3.912023005428146
6809,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0.6931471805599453,0,0,1,4.442651256490317,4.532599493153256,4.605170185988092
6810,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0,1,1.6094379124341005,0,1,1,4.5217885770490405,4.61512051684126,4.61512051684126
6811,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1.791759469228055,0,1,0,3.6635616461296463,4.02535169073515,3.951243718581428
6812,0,0,1,0,0,1,1,1,1,0,0,1,0,1,0,1,0.6931471805599453,1,0,1,3.8918202981106265,4.204692619390966,4.143134726391533
6813,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0,1.3862943611198906,1,1,1,4.442651256490317,4.3694478524670215,4.3694478524670215
6814,1,1,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1.3862943611198906,1,1,0,4.48863636973214,4.532599493153256,4.51085950651685
6815,1,0,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0.6931471805599453,1,1,0,4.454347296253507,4.418840607796598,4.430816798843313
6816,1,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0.6931471805599453,1,1,0,4.248495242049359,4.204692619390966,4.02535169073515
6817,1,0,1,0,1,0,1,1,1,1,0,0,0,1,0,1,1.6094379124341005,0,0,1,4.30406509320417,4.276666119016055,4.204692619390966
6818,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1.3862943611198906,0,1,0,4.276666119016055,4.110873864173311,4.060443010546419
6819,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0.6931471805599453,1,1,0,3.951243718581428,4.04305126783455,4.07753744390572
6820,0,0,1,0,0,1,1,1,1,0,1,0,0,1,0,1,1.0986122886681098,0,1,1,4.23410650459726,4.330733340286331,4.356708826689592
6821,0,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,1.6094379124341005,0,0,1,4.204692619390966,4.31748811353631,4.248495242049359
6822,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0.6931471805599453,1,1,0,4.007333185232471,4.110873864173311,4.189654742026425
6823,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1.0986122886681098,1,1,0,4.060443010546419,4.262679877041316,4.30406509320417
6824,1,1,1,0,0,1,1,1,0,1,0,1,0,0,1,0,0.6931471805599453,0,1,1,4.61512051684126,4.61512051684126,4.61512051684126
6825,1,1,0,0,0,1,1,0,1,0,0,1,0,0,1,1,1.3862943611198906,0,0,1,4.0943445622221,4.0943445622221,4.04305126783455
6826,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1.0986122886681098,0,1,0,3.9318256327243257,4.127134385045092,4.276666119016055
6827,1,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0.6931471805599453,1,1,0,4.61512051684126,4.605170185988092,4.61512051684126
6828,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,1,1.3862943611198906,0,1,0,4.30406509320417,4.430816798843313,4.418840607796598
6829,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,1,1.6094379124341005,0,1,0,3.80666248977032,3.951243718581428,4.007333185232471
6830,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1.3862943611198906,1,1,1,4.143134726391533,4.262679877041316,4.276666119016055
6831,0,0,1,1,1,0,1,0,1,0,0,1,0,1,0,0,1.6094379124341005,1,1,0,4.158883083359672,4.290459441148391,4.23410650459726
6832,0,1,1,0,1,0,1,1,1,1,0,1,0,1,0,1,1.6094379124341005,0,1,0,4.127134385045092,4.23410650459726,4.189654742026425
6833,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0.6931471805599453,1,1,0,4.465908118654584,4.465908118654584,4.430816798843313
6834,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,2.079441541679836,1,0,1,3.784189633918261,4.110873864173311,4.174387269895637
6835,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0.0,1,1,0,4.499809670330265,4.477336814478207,4.3694478524670215
6836,1,0,1,0,1,1,1,1,0,0,0,1,0,1,0,1,1.3862943611198906,1,0,1,4.04305126783455,3.9318256327243257,3.9889840465642745
6837,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1,0,1.9459101490553128,0,1,1,4.394449154672439,4.189654742026425,4.248495242049359
6838,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1.0986122886681098,1,1,0,4.23410650459726,4.343805421853684,4.430816798843313
6839,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0.6931471805599453,1,1,0,3.912023005428146,4.060443010546419,4.204692619390966
6840,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1.0986122886681098,0,1,0,4.564348191467836,4.61512051684126,4.61512051684126
6841,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0.6931471805599453,1,1,0,4.499809670330265,4.343805421853684,4.356708826689592
6842,1,1,0,1,1,1,0,1,0,0,0,1,0,0,1,1,0.6931471805599453,1,0,1,4.219507705176107,4.276666119016055,4.248495242049359
6843,1,1,1,0,0,1,1,1,0,0,0,1,0,1,0,1,1.0986122886681098,0,1,0,4.290459441148391,4.110873864173311,4.219507705176107
6844,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0.0,0,1,0,4.23410650459726,4.204692619390966,4.262679877041316
6845,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,1,1.0986122886681098,0,0,1,4.442651256490317,4.30406509320417,4.356708826689592
6846,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0.6931471805599453,0,1,0,4.0943445622221,3.912023005428146,3.8501476017100575
6847,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0.6931471805599453,0,1,1,4.406719247264253,4.51085950651685,4.564348191467836
6848,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0.6931471805599453,1,1,0,4.394449154672439,4.418840607796598,4.477336814478207
6849,0,0,0,1,1,0,1,1,1,0,0,1,0,1,0,1,1.0986122886681098,0,1,0,4.430816798843313,4.31748811353631,4.3694478524670215
6850,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1.3862943611198906,1,0,1,4.02535169073515,4.248495242049359,4.248495242049359
6851,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0.0,0,1,0,4.430816798843313,4.465908118654584,4.465908118654584
6852,0,0,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1.6094379124341005,1,1,0,4.290459441148391,4.382026634673881,4.330733340286331
6853,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1.0986122886681098,1,0,1,4.04305126783455,4.204692619390966,4.158883083359672
6854,0,1,1,0,1,1,0,1,1,0,0,1,0,1,0,1,0.6931471805599453,0,1,0,4.356708826689592,4.382026634673881,4.330733340286331
6855,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1.9459101490553128,1,1,0,4.477336814478207,4.574710978503383,4.5217885770490405
6856,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1.0986122886681098,1,0,1,3.9318256327243257,4.174387269895637,4.204692619390966
6857,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,1,1.6094379124341005,1,1,1,4.5217885770490405,4.584967478670572,4.584967478670572
6858,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,0.6931471805599453,0,1,0,4.110873864173311,4.174387269895637,4.127134385045092
6859,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1.0986122886681098,1,0,1,4.248495242049359,4.5217885770490405,4.442651256490317
6860,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0.6931471805599453,1,0,1,4.394449154672439,4.394449154672439,4.31748811353631
6861,1,1,0,1,1,1,0,0,0,1,0,1,0,0,1,1,1.3862943611198906,1,1,0,4.219507705176107,4.174387269895637,4.204692619390966
6862,1,1,0,1,0,1,0,1,1,0,0,1,0,0,1,1,1.3862943611198906,0,0,1,4.31748811353631,4.30406509320417,4.343805421853684
6863,0,1,1,0,1,0,1,1,1,0,0,1,0,1,1,1,1.3862943611198906,1,1,0,4.31748811353631,4.382026634673881,4.330733340286331
6864,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0.6931471805599453,0,1,0,3.784189633918261,3.6375861597263857,3.828641396489095
6865,0,1,1,0,1,0,0,1,1,1,0,1,0,0,1,1,0.0,1,1,1,4.442651256490317,4.3694478524670215,4.3694478524670215
6866,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0,1.0986122886681098,0,1,1,4.110873864173311,4.276666119016055,4.204692619390966
6867,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1.0986122886681098,1,1,0,4.07753744390572,4.04305126783455,4.07753744390572
6868,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,1.6094379124341005,1,0,1,4.465908118654584,4.532599493153256,4.532599493153256
6869,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1.0986122886681098,1,0,1,3.828641396489095,3.9889840465642745,3.9889840465642745
6870,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1.0986122886681098,0,1,0,4.262679877041316,4.262679877041316,4.143134726391533
6871,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0.6931471805599453,0,0,1,4.060443010546419,4.248495242049359,4.219507705176107
6872,1,0,1,1,0,1,0,1,1,0,1,0,0,0,1,0,1.6094379124341005,1,0,1,4.219507705176107,4.262679877041316,4.248495242049359
6873,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,1,0.6931471805599453,0,0,1,4.0943445622221,4.330733340286331,4.262679877041316
6874,0,0,1,1,1,0,1,0,1,1,0,1,0,1,1,1,0.6931471805599453,0,1,1,4.290459441148391,4.356708826689592,4.430816798843313
6875,1,1,0,1,1,0,1,1,1,0,1,0,0,1,0,1,1.3862943611198906,1,0,1,4.382026634673881,4.189654742026425,4.219507705176107
6876,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,2.079441541679836,1,1,0,4.204692619390966,4.02535169073515,4.04305126783455
6877,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1.3862943611198906,0,1,0,4.007333185232471,4.31748811353631,4.343805421853684
6878,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0.0,1,1,0,4.23410650459726,4.189654742026425,4.248495242049359
6879,1,1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,1.3862943611198906,0,1,1,4.127134385045092,3.970291913552122,3.912023005428146
6880,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0,1,1.6094379124341005,1,1,0,4.189654742026425,4.248495242049359,4.219507705176107
6881,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1.0986122886681098,0,1,1,4.394449154672439,4.382026634673881,4.382026634673881
6882,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1.9459101490553128,0,1,0,3.9889840465642745,3.713572066704308,3.80666248977032
6883,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0.6931471805599453,1,1,0,4.574710978503383,4.51085950651685,4.59511985013459
6884,1,1,0,1,1,1,0,1,1,0,0,1,0,1,1,1,0.0,0,1,0,4.158883083359672,4.007333185232471,3.951243718581428
6885,1,0,1,1,1,0,1,0,0,0,0,1,0,1,1,1,1.0986122886681098,0,1,0,3.58351893845611,3.784189633918261,3.5263605246161616
6886,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0.0,1,1,0,4.127134385045092,4.110873864173311,4.060443010546419
6887,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0.6931471805599453,1,1,0,4.477336814478207,4.499809670330265,4.48863636973214
6888,0,1,0,1,1,1,0,1,1,0,0,1,0,1,0,1,1.0986122886681098,1,1,0,3.951243718581428,4.189654742026425,4.189654742026425
6889,0,1,0,1,1,1,0,1,1,0,0,1,0,0,1,0,1.3862943611198906,1,1,1,4.418840607796598,4.394449154672439,4.442651256490317
6890,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1.0986122886681098,0,0,1,4.31748811353631,4.219507705176107,4.204692619390966
6891,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0.6931471805599453,0,1,0,4.02535169073515,3.58351893845611,3.7612001156935615
6892,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1.6094379124341005,0,0,1,4.418840607796598,4.418840607796598,4.31748811353631
6893,1,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1.3862943611198906,1,1,0,4.0943445622221,4.007333185232471,4.04305126783455
6894,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,1.3862943611198906,1,1,0,4.143134726391533,4.248495242049359,4.276666119016055
6895,1,1,1,0,1,1,0,1,0,1,0,1,0,1,0,1,1.3862943611198906,1,1,0,4.158883083359672,4.07753744390572,4.060443010546419
6896,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,1,0.0,0,0,1,4.356708826689592,4.30406509320417,4.330733340286331
6897,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1.3862943611198906,1,0,1,4.174387269895637,4.189654742026425,4.158883083359672
6898,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,1.3862943611198906,0,1,0,3.7612001156935615,3.912023005428146,3.9889840465642745
6899,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1.6094379124341005,1,1,0,4.330733340286331,4.356708826689592,4.248495242049359
6900,0,0,0,1,1,1,0,1,1,0,1,0,0,0,1,1,0.6931471805599453,1,1,0,3.8501476017100575,4.02535169073515,4.127134385045092
6901,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1.0986122886681098,1,1,0,4.143134726391533,3.784189633918261,4.07753744390572
6902,1,1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,1.0986122886681098,1,1,0,4.465908118654584,4.532599493153256,4.553876891600541
6903,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,1.0986122886681098,1,1,1,4.48863636973214,4.465908118654584,4.532599493153256
6904,1,1,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0.0,1,1,0,4.51085950651685,4.3694478524670215,4.3694478524670215
6905,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0.6931471805599453,1,1,1,4.30406509320417,4.477336814478207,4.382026634673881
6906,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,1.0986122886681098,0,1,0,4.394449154672439,4.48863636973214,4.564348191467836
6907,0,1,0,1,1,1,0,1,1,0,0,1,0,1,0,1,1.0986122886681098,1,0,1,3.9318256327243257,4.007333185232471,4.060443010546419
6908,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0.0,1,1,0,3.8918202981106265,3.9889840465642745,3.951243718581428
6909,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1.0986122886681098,1,0,1,4.30406509320417,4.382026634673881,4.30406509320417
6910,1,1,1,0,1,0,1,1,1,0,0,1,0,1,0,1,0.6931471805599453,1,1,0,4.060443010546419,3.951243718581428,3.871201010907891
6911,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1.0986122886681098,0,1,0,4.382026634673881,4.343805421853684,4.290459441148391
6912,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0.0,1,0,1,4.158883083359672,4.30406509320417,4.248495242049359
6913,0,0,1,0,1,1,0,1,1,0,0,1,0,1,1,1,1.0986122886681098,1,1,0,4.02535169073515,4.219507705176107,4.219507705176107
6914,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0.6931471805599453,0,1,0,4.02535169073515,3.8918202981106265,3.951243718581428
6915,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0.6931471805599453,1,1,0,4.477336814478207,4.59511985013459,4.61512051684126
6916,0,0,1,1,0,1,0,1,1,0,1,0,0,0,1,1,0.6931471805599453,0,1,0,3.871201010907891,4.007333185232471,3.9889840465642745
6917,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,1,1.0986122886681098,1,1,1,3.9318256327243257,4.189654742026425,4.204692619390966
6918,1,1,1,0,1,0,0,1,1,1,0,1,0,0,1,1,1.3862943611198906,1,1,1,4.61512051684126,4.48863636973214,4.48863636973214
6919,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1.0986122886681098,0,1,0,4.454347296253507,4.430816798843313,4.430816798843313
6920,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,1.6094379124341005,0,1,1,4.553876891600541,4.574710978503383,4.61512051684126
6921,1,1,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1.6094379124341005,1,0,1,4.174387269895637,4.219507705176107,4.23410650459726
6922,1,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0.0,1,1,0,4.127134385045092,3.871201010907891,3.9318256327243257
6923,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1.0986122886681098,0,1,0,4.02535169073515,4.143134726391533,4.060443010546419
6924,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1.6094379124341005,1,1,1,3.8918202981106265,4.290459441148391,4.276666119016055
6925,1,1,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0.6931471805599453,1,0,1,4.584967478670572,4.553876891600541,4.5217885770490405
6926,0,0,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1.0986122886681098,0,0,1,4.07753744390572,4.343805421853684,4.290459441148391
6927,1,1,0,1,0,0,1,1,1,1,0,0,0,1,0,1,1.0986122886681098,0,1,1,4.3694478524670215,4.30406509320417,4.31748811353631
6928,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1.6094379124341005,0,0,1,4.143134726391533,4.262679877041316,4.290459441148391
6929,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,1,1.0986122886681098,1,1,0,4.532599493153256,4.543294782270004,4.5217885770490405
6930,1,0,1,0,1,0,1,0,0,0,0,1,0,1,1,1,1.0986122886681098,1,1,0,3.8501476017100575,3.970291913552122,3.8501476017100575
6931,0,0,1,0,1,0,1,1,1,0,0,1,0,0,1,1,1.3862943611198906,1,1,0,4.127134385045092,4.330733340286331,4.330733340286331
6932,1,1,0,0,1,1,0,1,1,1,0,1,0,0,1,1,1.0986122886681098,1,1,0,4.158883083359672,4.127134385045092,4.0943445622221
6933,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0.6931471805599453,1,1,0,4.23410650459726,4.23410650459726,4.189654742026425
6934,0,0,1,1,1,1,0,1,1,1,0,1,0,0,1,1,1.9459101490553128,1,1,1,4.406719247264253,4.477336814478207,4.3694478524670215
6935,0,0,1,0,1,1,1,0,1,0,0,1,0,0,1,1,1.3862943611198906,0,1,0,4.189654742026425,4.3694478524670215,4.330733340286331
6936,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,1,0.6931471805599453,0,1,0,4.189654742026425,4.30406509320417,4.248495242049359
6937,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,1,0.6931471805599453,1,0,1,4.406719247264253,4.330733340286331,4.330733340286331
6938,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0,1,1.3862943611198906,1,1,1,4.51085950651685,4.330733340286331,4.330733340286331
6939,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0.6931471805599453,0,0,1,4.127134385045092,4.23410650459726,4.290459441148391
6940,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0.0,0,1,1,4.430816798843313,4.406719247264253,4.394449154672439
6941,0,0,1,0,1,1,0,1,1,1,0,1,0,1,1,1,0.6931471805599453,0,0,1,3.9889840465642745,4.143134726391533,4.0943445622221
6942,0,0,1,0,1,1,0,1,1,0,0,1,0,0,1,1,0.6931471805599453,1,1,1,3.784189633918261,4.007333185232471,3.9889840465642745
6943,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1.3862943611198906,1,1,0,4.553876891600541,4.59511985013459,4.532599493153256
6944,0,0,1,1,1,0,1,1,1,0,0,1,0,1,1,0,1.3862943611198906,0,1,0,4.430816798843313,4.454347296253507,4.382026634673881
6945,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,1,0.0,0,0,1,4.430816798843313,4.543294782270004,4.59511985013459
6946,1,1,0,1,1,1,0,1,1,0,0,1,0,1,0,1,1.0986122886681098,1,1,0,4.48863636973214,4.382026634673881,4.406719247264253
6947,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1.6094379124341005,1,0,1,3.970291913552122,4.248495242049359,4.262679877041316
6948,1,0,1,1,1,0,0,0,1,1,0,1,0,0,1,1,1.0986122886681098,1,0,1,4.04305126783455,3.912023005428146,3.9318256327243257
6949,1,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1.0986122886681098,0,0,1,4.343805421853684,4.31748811353631,4.23410650459726
6950,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1.0986122886681098,1,1,0,4.060443010546419,4.174387269895637,4.262679877041316
